#id num_p mvir mbound_vir rvir vmax rvmax vrms x y z vx vy vz Jx Jy Jz E Spin PosUncertainty VelUncertainty bulk_vx bulk_vy bulk_vz BulkVelUnc n_core m200b m200c m500c m2500c Xoff Voff spin_bullock b_to_a c_to_a A[x] A[y] A[z] b_to_a(500c) c_to_a(500c) A[x](500c) A[y](500c) A[z](500c) Rs Rs_Klypin T/|U| M_pe_Behroozi M_pe_Diemer Halfmass_Radius idx i_so i_ph num_cp mmetric
#a = 1.000000
#Om = 0.307081; Ol = 0.692919; h = 0.700000
#FOF linking length: 0.280000
#Unbound Threshold: 0.500000; FOF Refinement Threshold: 0.700000
#Particle mass: 8.77845e+09 Msun/h
#Box size: 60.000000 Mpc/h
#Total particles processed: 2097152
#Force resolution assumed: 0.001 Mpc/h
#Units: Masses in Msun / h
#Units: Positions in Mpc / h (comoving)
#Units: Velocities in km / s (physical, peculiar)
#Units: Halo Distances, Lengths, and Radii in kpc / h (comoving)
#Units: Angular Momenta in (Msun/h) * (Mpc/h) * km/s (physical)
#Units: Spins are dimensionless
#Units: Total energy in (Msun/h)*(km/s)^2 (physical)
#Note: idx, i_so, and i_ph are internal debugging quantities
#Np is an internal debugging quantity.
#Rockstar Version: 0.99.9-RC3+
20 657 3.845e+12 3.845e+12 318.773987 260.336304 121.448486 253.114487 12.893265 2.117149 9.112730 214.881714 -183.051376 -163.515549 -7.68135e+12 -1.06024e+13 5.93008e+12 -1.02829e+17 0.0369646 0.004408 28.992867 224.355759 -199.204285 -152.524811 12.177848 99 4.345330e+12 3.283138e+12 2.370180e+12 1.035857e+12 11.357186 21.713358 0.036405 0.696812 0.602768 -14.601814 15.716317 24.202456 0.596789 0.420460 -14.306070 12.979385 19.627573 42.479946 41.077633 0.540887 4.196929e+12 2.466743e+12 122.151253 60 -1 -1 675 10000000000.000000
21 88 4.916e+11 4.916e+11 160.590866 140.032578 88.573692 127.825348 14.424097 4.635009 11.109794 -13.663200 -199.119354 -153.085526 2.97183e+11 3.2033e+11 -5.56007e+11 -2.47958e+15 0.0483174 0.012373 18.064102 -13.663200 -199.119354 -153.085526 18.064102 54 6.057127e+11 4.389222e+11 3.862516e+11 1.755689e+10 11.101284 0.000008 0.055200 0.669941 0.426918 -3.953098 21.458218 -4.715457 0.603261 0.171174 1.298697 17.698172 -6.163314 15.186439 15.186439 0.614185 6.934791e+11 2.106827e+11 66.872612 67 -1 -1 88 10000000000.000000
22 595 4.398e+12 4.398e+12 333.378387 255.690643 172.104294 271.323944 14.090204 5.901599 10.528350 102.426041 -218.771149 -214.674652 2.16399e+13 3.25901e+12 8.12434e+12 -9.05672e+16 0.0402645 0.004006 29.674101 87.528130 -259.653381 -191.520569 12.195006 98 4.951043e+12 3.432372e+12 2.414072e+12 8.778445e+11 45.316418 49.289108 0.047261 0.590253 0.459107 -7.783316 24.242838 -7.901636 0.569066 0.488554 2.307693 16.397728 -6.194039 66.463303 61.901344 0.642435 4.523159e+12 3.748396e+12 146.026703 69 -1 -1 718 10000000000.000000
23 28 2.458e+11 2.370e+11 125.925232 110.395355 55.766842 100.645767 13.961308 6.075933 10.483345 53.710697 -166.900192 -157.584106 -3.12517e+11 -6.27319e+10 2.74913e+11 -7.63189e+14 0.0988511 0.009836 22.719537 53.710697 -166.900192 -157.584106 22.719537 26 2.370180e+11 2.194611e+11 1.580120e+11 4.389222e+10 7.952319 8.033524 0.110833 0.308231 0.271073 -6.501782 24.955606 19.969770 0.328277 0.039276 -2.967806 22.137991 16.520367 11.632921 11.632921 0.610860 3.238481e+11 8.778445e+10 51.976322 70 69 -1 28 1.771479
24 95 5.443e+11 5.443e+11 166.132812 156.677200 47.682079 129.719681 13.955639 6.204099 10.069922 344.877472 -285.239136 -61.575382 -2.26778e+11 -1.28083e+11 3.78626e+11 -4.3476e+15 0.0322368 0.006314 17.324381 344.877472 -285.239136 -61.575382 17.324381 60 6.232696e+11 4.477007e+11 3.511378e+11 2.019042e+11 11.307634 0.000019 0.030275 0.973257 0.577676 13.638055 -4.813840 -13.829582 0.688870 0.616668 12.848367 -5.715766 -9.154754 11.387264 11.387264 0.506248 7.525515e+11 2.370180e+11 47.682079 71 69 -1 95 3.479157
25 65 4.916e+11 4.828e+11 159.629227 156.883331 41.420498 133.826935 12.879369 1.659052 12.639897 167.358337 -201.815460 -61.877144 1.52544e+11 4.108e+10 1.23636e+11 -3.72584e+15 0.017576 0.006859 19.155133 167.358337 -201.815460 -61.877144 19.155133 54 5.267067e+11 4.564791e+11 3.774731e+11 2.457965e+11 13.705381 3.821531 0.016137 0.691409 0.520807 -1.849053 19.952608 17.261108 0.737494 0.461727 -3.389182 20.712568 10.151218 9.362584 9.362584 0.529904 7.298671e+11 1.755689e+11 43.575718 73 -1 -1 65 10000000000.000000
26 27 1.668e+11 1.668e+11 112.006371 86.703125 65.294853 85.130386 14.184445 3.706579 12.428926 -4.161044 -228.521759 -109.740730 1.55235e+10 1.99155e+11 7.82102e+10 -1.80955e+14 0.0590534 0.017664 23.411669 -4.161044 -228.521759 -109.740730 23.411669 17 1.843473e+11 1.141198e+11 7.022756e+10 0.000000e+00 20.099295 0.000005 0.101458 0.072425 0.005396 3.597297 -33.508148 36.155109 0.111507 0.099412 -8.040963 31.949717 -23.205622 19.571882 19.571882 0.757187 1.757737e+11 1.141198e+11 62.141113 78 -1 -1 27 10000000000.000000
27 26 1.492e+11 1.492e+11 107.929749 88.476898 48.233116 72.534210 12.787496 0.098679 13.527411 144.752045 -137.537491 -73.680885 -7.31581e+10 1.20935e+11 1.12453e+11 -3.68047e+14 0.0936398 0.013181 21.625523 144.752045 -137.537491 -73.680885 21.625523 15 1.580120e+11 1.316767e+11 9.656290e+10 0.000000e+00 14.911680 0.000006 0.102821 0.547877 0.364561 16.580906 22.019650 -9.931035 0.373571 0.131836 -9.122880 -13.501413 15.397349 13.642579 13.642579 0.497209 1.883222e+11 9.656290e+10 43.993065 79 -1 -1 26 10000000000.000000
28 26 9.656e+10 9.656e+10 93.351738 80.329796 11.702583 60.449318 13.069749 2.069590 14.083859 252.638107 -285.842102 13.140616 -1.16963e+10 -8.68679e+09 -6.55258e+10 -1.58884e+14 0.0678919 0.014652 26.013244 252.638107 -285.842102 13.140616 26.013244 9 1.053413e+11 9.656290e+10 3.511378e+10 1.755689e+10 7.236224 0.000015 0.078941 0.365689 0.052555 4.355268 24.821896 -4.324823 0.507936 0.000000 -0.981277 9.987703 -2.780637 9.362939 9.362939 0.494705 1.245688e+11 3.511378e+10 48.660667 81 -1 -1 26 10000000000.000000
29 285 2.265e+12 2.247e+12 266.525146 234.734131 58.931984 229.428589 13.652309 4.209917 13.887650 123.199959 -325.342834 -70.086487 1.7715e+12 -2.70815e+12 9.55329e+11 -4.16404e+16 0.0211442 0.005884 25.544347 113.071716 -325.195496 -90.003128 14.544359 99 2.484300e+12 1.992707e+12 1.527449e+12 7.988385e+11 19.555162 19.657337 0.020917 0.835703 0.701169 -13.460824 -11.286466 21.330584 0.844620 0.665996 2.127490 -11.324084 18.150713 19.061375 24.136497 0.584789 2.669116e+12 9.305152e+11 99.158936 84 -1 -1 300 10000000000.000000
